1618 [Thread-23] INFO  successLogger  - Elful 7 este la 2, 56 in fabrica 3
1618 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 115 in fabrica 1
1618 [Thread-24] INFO  successLogger  - Elful 6 este la 58, 68 in fabrica 1
1623 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 163 in fabrica 2
1623 [Thread-26] INFO  successLogger  - Elful 4 este la 78, 199 in fabrica 2
1625 [Thread-27] INFO  successLogger  - Elful 1 este la 151, 227 in fabrica 3
1625 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 109 in fabrica 3
1625 [Thread-27] INFO  successLogger  - Elful 7 este la 2, 56 in fabrica 3
1635 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 164 in fabrica 2
1635 [Thread-25] INFO  successLogger  - Elful 4 este la 78, 199 in fabrica 2
1636 [Thread-29] INFO  successLogger  - Elful 1 este la 151, 227 in fabrica 3
1636 [Thread-29] INFO  successLogger  - Elful 5 este la 132, 109 in fabrica 3
1636 [Thread-29] INFO  successLogger  - Elful 7 este la 2, 57 in fabrica 3
1640 [Thread-28] INFO  successLogger  - Elful 2 este la 148, 115 in fabrica 1
1640 [Thread-28] INFO  successLogger  - Elful 6 este la 58, 69 in fabrica 1
1649 [Thread-23] INFO  successLogger  - Elful 1 este la 150, 227 in fabrica 3
1649 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 116 in fabrica 1
1649 [Thread-24] INFO  successLogger  - Elful 6 este la 58, 69 in fabrica 1
1649 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 109 in fabrica 3
1649 [Thread-23] INFO  successLogger  - Elful 7 este la 2, 57 in fabrica 3
1654 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 164 in fabrica 2
1654 [Thread-26] INFO  successLogger  - Elful 4 este la 77, 199 in fabrica 2
1656 [Thread-27] INFO  successLogger  - Elful 1 este la 150, 227 in fabrica 3
1656 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 110 in fabrica 3
1656 [Thread-27] INFO  successLogger  - Elful 7 este la 2, 57 in fabrica 3
1666 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 165 in fabrica 2
1666 [Thread-25] INFO  successLogger  - Elful 4 este la 77, 199 in fabrica 2
1667 [Thread-29] INFO  successLogger  - Elful 1 este la 150, 227 in fabrica 3
1667 [Thread-29] INFO  successLogger  - Elful 5 este la 132, 110 in fabrica 3
1667 [Thread-29] INFO  successLogger  - Elful 7 este la 2, 58 in fabrica 3
1671 [Thread-28] INFO  successLogger  - Elful 2 este la 148, 116 in fabrica 1
1671 [Thread-28] INFO  successLogger  - Elful 6 este la 58, 70 in fabrica 1
1681 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 117 in fabrica 1
1681 [Thread-24] INFO  successLogger  - Elful 6 este la 58, 70 in fabrica 1
1681 [Thread-23] INFO  successLogger  - Elful 1 este la 149, 227 in fabrica 3
1681 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 110 in fabrica 3
1681 [Thread-23] INFO  successLogger  - Elful 7 este la 2, 58 in fabrica 3
1686 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 165 in fabrica 2
1686 [Thread-26] INFO  successLogger  - Elful 4 este la 76, 199 in fabrica 2
1687 [Thread-27] INFO  successLogger  - Elful 1 este la 149, 227 in fabrica 3
1687 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 111 in fabrica 3
1687 [Thread-27] INFO  successLogger  - Elful 7 este la 2, 58 in fabrica 3
1697 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 166 in fabrica 2
1697 [Thread-25] INFO  successLogger  - Elful 4 este la 76, 199 in fabrica 2
1698 [Thread-29] INFO  successLogger  - Elful 1 este la 149, 227 in fabrica 3
1698 [Thread-29] INFO  successLogger  - Elful 5 este la 132, 111 in fabrica 3
1698 [Thread-29] INFO  successLogger  - Elful 7 este la 2, 59 in fabrica 3
1703 [Thread-28] INFO  successLogger  - Elful 2 este la 148, 117 in fabrica 1
1703 [Thread-28] INFO  successLogger  - Elful 6 este la 58, 71 in fabrica 1
1712 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 118 in fabrica 1
1712 [Thread-24] INFO  successLogger  - Elful 6 este la 58, 71 in fabrica 1
1712 [Thread-23] INFO  successLogger  - Elful 1 este la 148, 227 in fabrica 3
1712 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 111 in fabrica 3
1712 [Thread-23] INFO  successLogger  - Elful 7 este la 2, 59 in fabrica 3
1716 [Thread-4] INFO  successLogger  - Elful 8 este la 135, 184 in fabrica 2
1716 [Thread-30] INFO  successLogger  - Elful 3 este la 6, 166 in fabrica 2
1716 [Thread-30] INFO  successLogger  - Elful 4 este la 76, 199 in fabrica 2
1716 [Thread-30] INFO  successLogger  - Elful 8 este la 135, 185 in fabrica 2
1716 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 166 in fabrica 2
1716 [Thread-26] INFO  successLogger  - Elful 4 este la 75, 199 in fabrica 2
1716 [Thread-26] INFO  successLogger  - Elful 8 este la 135, 185 in fabrica 2
1718 [Thread-27] INFO  successLogger  - Elful 1 este la 148, 227 in fabrica 3
1718 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 112 in fabrica 3
1718 [Thread-27] INFO  successLogger  - Elful 7 este la 2, 59 in fabrica 3
1729 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 167 in fabrica 2
1729 [Thread-25] INFO  successLogger  - Elful 4 este la 75, 199 in fabrica 2
1729 [Thread-25] INFO  successLogger  - Elful 8 este la 135, 185 in fabrica 2
1729 [Thread-29] INFO  successLogger  - Elful 1 este la 148, 227 in fabrica 3
1729 [Thread-29] INFO  successLogger  - Elful 5 este la 132, 112 in fabrica 3
1729 [Thread-29] INFO  successLogger  - Elful 7 este la 2, 60 in fabrica 3
1734 [Thread-28] INFO  successLogger  - Elful 2 este la 148, 118 in fabrica 1
1734 [Thread-28] INFO  successLogger  - Elful 6 este la 58, 72 in fabrica 1
1742 [Thread-23] INFO  successLogger  - Elful 1 este la 147, 227 in fabrica 3
1742 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 119 in fabrica 1
1742 [Thread-24] INFO  successLogger  - Elful 6 este la 58, 72 in fabrica 1
1742 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 112 in fabrica 3
1742 [Thread-23] INFO  successLogger  - Elful 7 este la 2, 60 in fabrica 3
1748 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 167 in fabrica 2
1748 [Thread-26] INFO  successLogger  - Elful 4 este la 74, 199 in fabrica 2
1748 [Thread-26] INFO  successLogger  - Elful 8 este la 135, 185 in fabrica 2
1748 [Thread-27] INFO  successLogger  - Elful 1 este la 147, 227 in fabrica 3
1748 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 113 in fabrica 3
1748 [Thread-27] INFO  successLogger  - Elful 7 este la 2, 60 in fabrica 3
1748 [Thread-30] INFO  successLogger  - Elful 3 este la 6, 167 in fabrica 2
1748 [Thread-30] INFO  successLogger  - Elful 4 este la 74, 199 in fabrica 2
1748 [Thread-30] INFO  successLogger  - Elful 8 este la 135, 186 in fabrica 2
